,submit_time,operation,machine_id,cpu_capacity,memory_capacity,disk_capacity,gpu_capacity,gpu_memory_capacity,gpu_type
356,-1,init_m,49da79d50876ea02671e9de3,96,512,1,2,1,T4
357,-1,init_m,21acf75ca586f1ac738d983c,96,512,1,2,1,T4
358,-1,init_m,e857e2ed939bbd2e318f92d0,96,512,1,2,1,T4
359,-1,init_m,98de94d3e1ed2bf8762c91c4,96,512,1,2,1,T4
360,-1,init_m,f1f4f45a9474a2fd362d76fe,96,512,1,2,1,T4
361,-1,init_m,337278df8323213b6d628830,96,512,1,2,1,T4
362,-1,init_m,c0d6760f6248ea8260e36fa5,96,512,1,2,1,T4
363,-1,init_m,63042c16cf51be014ea00c06,96,512,1,2,1,T4
364,-1,init_m,99487190daacec5d08332f9a,96,512,1,2,1,T4
365,-1,init_m,965e401acd661127a3fdd69d,96,512,1,2,1,T4
366,-1,init_m,0c132162d809dafc1f7daca7,96,512,1,2,1,T4
367,-1,init_m,b69dcfea6a5da7606907e08e,96,512,1,2,1,T4
368,-1,init_m,c65d1872fedbde116051a254,96,512,1,2,1,T4
369,-1,init_m,7d434890c66ada072a36a3a7,96,512,1,2,1,T4
370,-1,init_m,3aaca1d43dd9bb42006353e9,96,512,1,2,1,T4
371,-1,init_m,9d1e46819c24401777e5027f,96,512,1,2,1,T4
372,-1,init_m,e55358f46c285d2b980f6184,96,512,1,2,1,T4
373,-1,init_m,4439b59236a605905a998f25,96,512,1,2,1,T4
374,-1,init_m,d24e89be1af9d340304f7d10,96,512,1,2,1,T4
375,-1,init_m,7b9656e9746dd973ec9dbd17,96,512,1,2,1,T4
376,-1,init_m,1a66117372a2440a67902ae6,96,512,1,2,1,T4
377,-1,init_m,d3de9894b2a66d80ef17a44f,96,512,1,2,1,T4
378,-1,init_m,8fa30365d16456748bbb5a65,96,512,1,2,1,T4
379,-1,init_m,a09f93b650e781f48ed92818,96,512,1,2,1,T4
380,-1,init_m,20a6536969b98f91dee5063f,96,512,1,2,1,T4
381,-1,init_m,31dbf829549b10917e7193a6,96,512,1,2,1,T4
382,-1,init_m,00f9363113ba9133ebc9299e,96,512,1,2,1,T4
383,-1,init_m,80e499ae4201453e9a90f45d,96,512,1,2,1,T4
384,-1,init_m,028bf6d530e469f31ec10ee6,96,512,1,2,1,T4
385,-1,init_m,10b0f0f8e34cd510e51ca8bb,96,512,1,2,1,T4
386,-1,init_m,ef3e9da0d13cc7f9485e6e47,96,512,1,2,1,T4
387,-1,init_m,740c6cd9206927b3bd5ed691,96,512,1,2,1,T4
388,-1,init_m,aab115177497a02d2d1d79d8,96,512,1,2,1,T4
389,-1,init_m,545ee91dd5a6b56b25c7086f,96,512,1,2,1,T4
390,-1,init_m,034bf4a88a4a6db90718dbaf,96,512,1,2,1,T4
391,-1,init_m,9e56e6e79751946197c74bad,96,512,1,2,1,T4
392,-1,init_m,79d601cc654a3a48890a941c,96,512,1,2,1,T4
393,-1,init_m,46cd43f177a74446886338b9,96,512,1,2,1,T4
394,-1,init_m,d5fdc977015be5dead0faa48,96,512,1,2,1,T4
395,-1,init_m,b9438a00117e0b7a7a5cd2c2,96,512,1,2,1,T4
396,-1,init_m,5c792e7565198b266a533027,96,512,1,2,1,T4
397,-1,init_m,e071b20b765f2b1679f37b77,96,512,1,2,1,T4
398,-1,init_m,5fd8866baa3c5b01b27e8928,96,512,1,2,1,T4
399,-1,init_m,c260da9bdee77f5c9c9cb3bb,96,512,1,2,1,T4
400,-1,init_m,b907625812665ada03a8d56a,96,512,1,2,1,T4
401,-1,init_m,3765d45e2eca88d1d1da7cef,96,512,1,2,1,T4
402,-1,init_m,fd25f5c53f05a331a5bf4e28,96,512,1,2,1,T4
403,-1,init_m,90f260345b917dc0e5fd01e6,96,512,1,2,1,T4
404,-1,init_m,c632b4cfa6718462745fc092,96,512,1,2,1,T4
405,-1,init_m,f1d3aa470b882ca809232fcb,96,512,1,2,1,T4
406,-1,init_m,69425bc691cd3e8a86778a61,96,512,1,2,1,T4
407,-1,init_m,fed08a2f018f11c40fd7a945,96,512,1,2,1,T4
408,-1,init_m,0f2d49690f515de887eda46e,96,512,1,2,1,T4
409,-1,init_m,7770452b93062e94fb7d4233,96,512,1,2,1,T4
410,-1,init_m,ca29200fda08f751590c0f19,96,512,1,2,1,T4
411,-1,init_m,2988f6d00a08192b50b767f4,96,512,1,2,1,T4
412,-1,init_m,80ab5d4e9ed74d0a878ffd63,96,512,1,2,1,T4
413,-1,init_m,2646358ca69812ab65f97ab3,96,512,1,2,1,T4
414,-1,init_m,020d96a4fcfa96597845e41d,96,512,1,2,1,T4
415,-1,init_m,f81487a253f5c009cb8d9c98,96,512,1,2,1,T4
416,-1,init_m,902cda4b4e9f2e8b116cf73f,96,512,1,2,1,T4
417,-1,init_m,99475ed1947e6e11edce0eb9,96,512,1,2,1,T4
418,-1,init_m,c3db52923375d4bffe2c19ff,96,512,1,2,1,T4
419,-1,init_m,59c3096e69e910d53efcc32e,96,512,1,2,1,T4
420,-1,init_m,f3617af01df7708b2eb56fb3,96,512,1,2,1,T4
421,-1,init_m,aaf4e2671d7b1b4b9cdc4df1,96,512,1,2,1,T4
422,-1,init_m,19f9c93a1ff9b48cec4c7605,96,512,1,2,1,T4
423,-1,init_m,6225ac60b018483fd3b6aa87,96,512,1,2,1,T4
424,-1,init_m,fa8121dbf490bcd48219d5af,96,512,1,2,1,T4
425,-1,init_m,142cdfffe8f591201d31d0b1,96,512,1,2,1,T4
426,-1,init_m,309206afe668642651525c8e,96,512,1,2,1,T4
427,-1,init_m,eb9acf52f1aee692ca3c75d5,96,512,1,2,1,T4
428,-1,init_m,520ac72e1bab36d296c9ca3b,96,512,1,2,1,T4
429,-1,init_m,593afa6da8fdaa254628c1e0,96,512,1,2,1,T4
430,-1,init_m,aaf9bccf8926ad436c0b1af1,96,512,1,2,1,T4
431,-1,init_m,eddbb1a54ef57c9b8dc86207,96,512,1,2,1,T4
432,-1,init_m,bff42668b0a4d385f0f7496d,96,512,1,2,1,T4
433,-1,init_m,5b5434f04a51b277ae9cbaaa,96,512,1,2,1,T4
434,-1,init_m,4de05dee7303cec70f192dac,96,512,1,2,1,T4
435,-1,init_m,527e92929406053d56a85abb,96,512,1,2,1,T4
436,-1,init_m,0e35ab484e3b10b3d19a3a9e,96,512,1,2,1,T4
437,-1,init_m,6c818421846366fb586acbed,96,512,1,2,1,T4
438,-1,init_m,5998fb9080c90bd7ce44d41b,96,512,1,2,1,T4
439,-1,init_m,848ed3c4b8bdf9b7247da624,96,512,1,2,1,T4
440,-1,init_m,42b2d4fdee76c8a186c39596,96,512,1,2,1,T4
441,-1,init_m,7860d1e125828b7df7e3ea6b,96,512,1,2,1,T4
442,-1,init_m,2c053cfb03407bf228004c26,96,512,1,2,1,T4
443,-1,init_m,67fc3d4afc03171a40c2caed,96,512,1,2,1,T4
444,-1,init_m,e11df5aa35dd781e0dfbea54,96,512,1,2,1,T4
445,-1,init_m,f0337e811aec9ec00ccdeafb,96,512,1,2,1,T4
446,-1,init_m,59fb663cf9615524c25d6be4,96,512,1,2,1,T4
447,-1,init_m,3a28081225c578f0b26a25b4,96,512,1,2,1,T4
448,-1,init_m,43ce9aea514178a1c575e788,96,512,1,2,1,T4
449,-1,init_m,2a058e6cba4a209cbfc6fedb,96,512,1,2,1,T4
450,-1,init_m,ffe77b7e12a80177cd4a403b,96,512,1,2,1,T4
451,-1,init_m,151fb841dadcef6f2780e077,96,512,1,2,1,T4
452,-1,init_m,263b2d0ccd84f09a89b6676c,96,512,1,2,1,T4
453,-1,init_m,acf2d4773137229d0d0feba9,96,512,1,2,1,T4
454,-1,init_m,9bf2e72bbc0b682b5cbc53f9,96,512,1,2,1,T4
455,-1,init_m,f17193c489240186da13cd05,96,512,1,2,1,T4
456,-1,init_m,5359de47f642821e288db03a,96,512,1,2,1,T4
457,-1,init_m,55354b4cafca830fbef9f73c,96,512,1,2,1,T4
458,-1,init_m,bce2a703286d0312e43bb780,96,512,1,2,1,T4
459,-1,init_m,c1a2fb791593304252e098e0,96,512,1,2,1,T4
460,-1,init_m,f5a5c7ecf2a5423afb3fb2a7,96,512,1,2,1,T4
461,-1,init_m,afe06487b27b0885e24a7ffc,96,512,1,2,1,T4
462,-1,init_m,64a4600d0b741de57a31e3fd,96,512,1,2,1,T4
463,-1,init_m,20b374436086afdff5e9041b,96,512,1,2,1,T4
464,-1,init_m,3eb680a23f320c43540829f6,96,512,1,2,1,T4
465,-1,init_m,c33595133928dd99cc87ed99,96,512,1,2,1,T4
466,-1,init_m,aaabedd165dde7ab20afc6fe,96,512,1,2,1,T4
467,-1,init_m,e9a03dd87d101a76c5035b07,96,512,1,2,1,T4
468,-1,init_m,f5b890ac0a2c1f692fd9f399,96,512,1,2,1,T4
469,-1,init_m,cf611bc5a5130c077accdb5c,96,512,1,2,1,T4
470,-1,init_m,24b8eea3750a7a7fdd2eec9d,96,512,1,2,1,T4
471,-1,init_m,b3dbfe52e7cd0774bdcab19d,96,512,1,2,1,T4
472,-1,init_m,19f63fa2e2558b03560dcc70,96,512,1,2,1,T4
473,-1,init_m,e5804c5557396bbf0f0daec3,96,512,1,2,1,T4
474,-1,init_m,cb4f72085de2ad46bb74cf7a,96,512,1,2,1,T4
475,-1,init_m,9e5e506ec314f3cc3c42a1ab,96,512,1,2,1,T4
476,-1,init_m,74e1c8457b01c76b314b22bb,96,512,1,2,1,T4
477,-1,init_m,c1a552a07aa12d43649625a0,96,512,1,2,1,T4
478,-1,init_m,59d2e2194ab0ba9a9060adb5,96,512,1,2,1,T4
479,-1,init_m,569146616f3ab7880fc0a807,96,512,1,2,1,T4
480,-1,init_m,a64e1a8db3bf0cb177c089f3,96,512,1,2,1,T4
481,-1,init_m,97a08ec02b47169768ca73c0,96,512,1,2,1,T4
482,-1,init_m,8b9ea5e2e516c64b4ae4fe7f,96,512,1,2,1,T4
483,-1,init_m,ef5743337f0e2bcf89f6e4fa,96,512,1,2,1,T4
484,-1,init_m,21322adfbdb2c6c149a5cffb,96,512,1,2,1,T4
485,-1,init_m,1c712a6c3a8d515440aac9fc,96,512,1,2,1,T4
486,-1,init_m,c3879a15d4455b866237049b,96,512,1,2,1,T4
487,-1,init_m,b5c0229ee20e771386fabd7c,96,512,1,2,1,T4
488,-1,init_m,486ed4a6967e8142a9a654f6,96,512,1,2,1,T4
489,-1,init_m,c6ac3255c0faa5ae149a0205,96,512,1,2,1,T4
490,-1,init_m,99e9a1ee5cd824b55cdb27a4,96,512,1,2,1,T4
491,-1,init_m,f448d7af4980a5aa7b326bf0,96,512,1,2,1,T4
492,-1,init_m,77735561d48ec656bd44ad49,96,512,1,2,1,T4
493,-1,init_m,911caaf09597b196dd41282d,96,512,1,2,1,T4
494,-1,init_m,af055e6977bc7185797a61b7,96,512,1,2,1,T4
495,-1,init_m,f7cdf2e6636f4dfc3e31cdf8,96,512,1,2,1,T4
496,-1,init_m,046293bb00baa59e1549b3c9,96,512,1,2,1,T4
497,-1,init_m,1116ba0a7ae85229947ec79f,96,512,1,2,1,T4
498,-1,init_m,4dd082d543d4cdf38353e3d0,96,512,1,2,1,T4
499,-1,init_m,06f4eec424102d4a3e3af417,96,512,1,2,1,T4
500,-1,init_m,9094ce71b65afa02f2c83ef4,96,512,1,2,1,T4
501,-1,init_m,b680c4202e329d132215c4fe,96,512,1,2,1,T4
502,-1,init_m,013d05d7ec4e8f23100b34b3,96,512,1,2,1,T4
503,-1,init_m,db04ced8e8d9ee8ece938962,96,512,1,2,1,T4
504,-1,init_m,c9e1a1292106d60a0dde3b08,96,512,1,2,1,T4
505,-1,init_m,f54f33801439737bcfb10cfd,96,512,1,2,1,T4
506,-1,init_m,ce3d91dc12114c6705c0bfe4,96,512,1,2,1,T4
507,-1,init_m,60c320f661bb46c72bead686,96,512,1,2,1,T4
508,-1,init_m,f4269b12456c38c6cdcfec5b,96,512,1,2,1,T4
509,-1,init_m,07ecaf0d03555a8702f56a8c,96,512,1,2,1,T4
510,-1,init_m,f04493b77d64e56296549c4f,96,512,1,2,1,T4
511,-1,init_m,d06ecb96f75753749d600252,96,512,1,2,1,T4
512,-1,init_m,e11c3204a9b829df18171719,96,512,1,2,1,T4
513,-1,init_m,6fabb1636e67c6e16e26c23b,96,512,1,2,1,T4
514,-1,init_m,f4fa427f587dd9041eb48339,96,512,1,2,1,T4
515,-1,init_m,80845f09561924f396321944,96,512,1,2,1,T4
516,-1,init_m,2f8ad6255991badc1b394d32,96,512,1,2,1,T4
517,-1,init_m,69a4ca1014beecaf3383e8cc,96,512,1,2,1,T4
518,-1,init_m,38914118297a372fa86d4883,96,512,1,2,1,T4
519,-1,init_m,0ea69f0e016df487cb0f4ba8,96,512,1,2,1,T4
520,-1,init_m,bc94020cd26cbacf4f3d5c43,96,512,1,2,1,T4
521,-1,init_m,c359d2ed94bad5f046bb57cb,96,512,1,2,1,T4
522,-1,init_m,49b2f7050cb069d164ab614d,96,512,1,2,1,T4
523,-1,init_m,f19914c3e2c574789ae0584d,96,512,1,2,1,T4
524,-1,init_m,82e5af3cd5c4af3f56c62c54,96,512,1,2,1,T4
525,-1,init_m,d93806f4ee8db66c6f718c37,96,512,1,2,1,T4
526,-1,init_m,13b40c19255f55050d95a0fd,96,512,1,2,1,T4
527,-1,init_m,b8ac6b9f42e336e3dea97fd5,96,512,1,2,1,T4
528,-1,init_m,198908d13d1b02fc0a1f93c0,96,512,1,2,1,T4
529,-1,init_m,a58c04acb65790b37132ac81,96,512,1,2,1,T4
530,-1,init_m,5d8aae1063fcb6bccf401b36,96,512,1,2,1,T4
531,-1,init_m,30ddd99e00dd7ae96a0885f0,96,512,1,2,1,T4
532,-1,init_m,f826eac62eafff400c6845df,96,512,1,2,1,T4
533,-1,init_m,97161cc6ab183b3ad1717686,96,512,1,2,1,T4
534,-1,init_m,97554de9829184e33080587e,96,512,1,2,1,T4
535,-1,init_m,274faea7c2b83356d5de3b77,96,512,1,2,1,T4
536,-1,init_m,620ad7aa087c776d8f777772,96,512,1,2,1,T4
537,-1,init_m,ccb1c2582580b581b568e8df,96,512,1,2,1,T4
538,-1,init_m,026e06f7c3c996ec82c69572,96,512,1,2,1,T4
539,-1,init_m,26d999ab9c8d97ae98e55ddd,96,512,1,2,1,T4
540,-1,init_m,9aa86f90367055caba5a8139,96,512,1,2,1,T4
541,-1,init_m,cdab1248e3e353443ecca11f,96,512,1,2,1,T4
542,-1,init_m,fa81e4f2c1922ee2b2b2f252,96,512,1,2,1,T4
543,-1,init_m,be13b9e83b01b884a74bfc98,96,512,1,2,1,T4
544,-1,init_m,1df159a8fd602c37ade2c939,96,512,1,2,1,T4
545,-1,init_m,0ff0904e22f19313649334fc,96,512,1,2,1,T4
546,-1,init_m,213be74251f51ea9b498b019,96,512,1,2,1,T4
547,-1,init_m,b8ceaa24abde45fbc6a235c5,96,512,1,2,1,T4
548,-1,init_m,337b5832f78d6896b3d2fea1,96,512,1,2,1,T4
549,-1,init_m,f1b1d66a13cb0bcc2a7f11b3,96,512,1,2,1,T4
550,-1,init_m,a72fe937fdc36b4d087cd5c6,96,512,1,2,1,T4
551,-1,init_m,9636b13b9943539c6dbf0307,96,512,1,2,1,T4
552,-1,init_m,acc3ec2679785e107406d178,96,512,1,2,1,T4
553,-1,init_m,43f8932f698067a558647940,96,512,1,2,1,T4
554,-1,init_m,06887c7b74f6387b60fa127e,96,512,1,2,1,T4
555,-1,init_m,bc7d6ebc072992417e5270d5,96,512,1,2,1,T4
556,-1,init_m,a600f41048cb5d746a015463,96,512,1,2,1,T4
557,-1,init_m,33fa7d41ec796514b4c869b4,96,512,1,2,1,T4
558,-1,init_m,177f623f51d51c0b6a6efc6d,96,512,1,2,1,T4
559,-1,init_m,be8de449017d5df98635c49f,96,512,1,2,1,T4
560,-1,init_m,87077c2648c3a1814ce34edd,96,512,1,2,1,T4
561,-1,init_m,93b3f22986277db0ce155366,96,512,1,2,1,T4
562,-1,init_m,c580c26416ab38bca4b114fb,96,512,1,2,1,T4
563,-1,init_m,2ef660e42c8e37888d5f555c,96,512,1,2,1,T4
564,-1,init_m,355d0aa47e9cc1ab762b98e5,96,512,1,2,1,T4
565,-1,init_m,35e2888b4b538e32517c6ef1,96,512,1,2,1,T4
566,-1,init_m,95c545bc941eeb111c43e296,96,512,1,2,1,T4
567,-1,init_m,29e05ae21a6223af911e8c0d,96,512,1,2,1,T4
568,-1,init_m,33817c2df0f433ee58330e83,96,512,1,2,1,T4
569,-1,init_m,beaad854e5916705b365cadf,96,512,1,2,1,T4
570,-1,init_m,312d94a1de1099d971600dc7,96,512,1,2,1,T4
571,-1,init_m,c0d11c5ba7deaf65002045c2,96,512,1,2,1,T4
572,-1,init_m,6919e7fdd65e64cac24f8bc1,96,512,1,2,1,T4
573,-1,init_m,a8c989bb06d445157111bcef,96,512,1,2,1,T4
574,-1,init_m,7483755aec6e0ca52336c454,96,512,1,2,1,T4
575,-1,init_m,beedde1f605de79a518b3366,96,512,1,2,1,T4
576,-1,init_m,c86cdbcc65042cfa7991eea5,96,512,1,2,1,T4
577,-1,init_m,430eec3ba1dc1cca88436c29,96,512,1,2,1,T4
578,-1,init_m,ce15c11be5cb2a952dfc6714,96,512,1,2,1,T4
579,-1,init_m,18ad1d09e66d29d8c4d92180,96,512,1,2,1,T4
580,-1,init_m,b23478c84c138906a1ffd1c1,96,512,1,8,1,MISC
581,-1,init_m,ffb1bc4dc2fbb09d0477f0f0,96,512,1,8,1,MISC
582,-1,init_m,eeea0d5943288cfffcb73cd8,96,512,1,8,1,MISC
583,-1,init_m,b2e7a55d83570a18f82d7a78,96,512,1,8,1,MISC
584,-1,init_m,6f60902edf28bdea3fb8b164,96,512,1,8,1,MISC
585,-1,init_m,9f662e762a88ee10411e7583,96,512,1,8,1,MISC
586,-1,init_m,5b94f1c684607b220377623a,96,512,1,8,1,MISC
587,-1,init_m,521586986e98aa658297abfd,96,512,1,8,1,MISC
588,-1,init_m,0ff9eb37457a1ece65edcfd5,96,512,1,8,1,MISC
589,-1,init_m,f7c1c4979c05bb7d20da65e4,96,512,1,8,1,MISC
590,-1,init_m,7cfa198d850baae8c3ba0e2a,96,512,1,8,1,MISC
591,-1,init_m,76ac4b67190fca6b172cddbc,96,512,1,8,1,MISC
592,-1,init_m,9360e535ef49568587910b69,96,512,1,8,1,MISC
593,-1,init_m,943fe1a04fa90bf140cb9d85,96,512,1,8,1,MISC
594,-1,init_m,033a61c97648ebeae1fabc1f,96,512,1,8,1,MISC
595,-1,init_m,cb8cda9b130255bfcca4f1f3,96,512,1,8,1,MISC
596,-1,init_m,fac33985ac739cf02b7dc2df,96,512,1,8,1,MISC
597,-1,init_m,510c9af10a09b98a2470f90f,96,512,1,8,1,MISC
598,-1,init_m,e8ddd1d4a9f75b6f66fab3e2,96,512,1,8,1,MISC
599,-1,init_m,df6ca1fe08583dd1b67c9017,96,512,1,8,1,MISC
600,-1,init_m,371dd9ca9b147cd2dda55e30,96,512,1,8,1,MISC
601,-1,init_m,850645a87234c5b991246fad,96,512,1,8,1,MISC
602,-1,init_m,b32b2b3864b1fbd4c6394a5c,96,512,1,8,1,MISC
603,-1,init_m,996db10b1bb67e94bedf55a5,96,512,1,8,1,MISC
604,-1,init_m,214d56440480dacda8347082,96,512,1,8,1,MISC
605,-1,init_m,16b3cec68193e8b041dcd447,96,512,1,8,1,MISC
606,-1,init_m,9b91faa488a301dc22128ffc,96,512,1,8,1,MISC
607,-1,init_m,6bf9d8569b0af1c1eb0103f0,96,512,1,8,1,MISC
608,-1,init_m,9ab96cc9f6380c381eabd339,96,512,1,8,1,MISC
609,-1,init_m,edd7369d3763a75aebf18a8a,96,512,1,8,1,MISC
610,-1,init_m,e7b3f000e98a235fa417f069,96,512,1,8,1,MISC
611,-1,init_m,96b9e5ded8a9ebb288ee3324,96,512,1,8,1,MISC
612,-1,init_m,2daafba3a48984f15d4f1325,96,512,1,8,1,MISC
613,-1,init_m,1ebdcbd4ce236610e8c01d82,96,512,1,8,1,MISC
614,-1,init_m,ae6a269f0880da0b4bf6c2b5,96,512,1,8,1,MISC
615,-1,init_m,6af10b43a0a111dc1443e5db,96,512,1,8,1,MISC
616,-1,init_m,5cb3b9fde218b1012b6c2c21,96,512,1,8,1,MISC
617,-1,init_m,1fad6ce3033d7ce6df2948f5,96,512,1,8,1,MISC
618,-1,init_m,b46f7fe4006b248a0fd3b88a,96,512,1,8,1,MISC
619,-1,init_m,993d901af707fd2afdf261c7,96,512,1,8,1,MISC
620,-1,init_m,254497d86f3bc1779e9c437c,96,512,1,8,1,MISC
621,-1,init_m,142a829a1e344f905fdcce42,96,512,1,8,1,MISC
622,-1,init_m,45d4dca5b9b2ff0de94c6743,96,512,1,8,1,MISC
623,-1,init_m,e084b1da5972d7f902f9c999,96,512,1,8,1,MISC
624,-1,init_m,d06b11cdeabf4d3628aa5f8c,96,512,1,8,1,MISC
625,-1,init_m,ce4cce98033fcef81252ea5d,96,512,1,8,1,MISC
626,-1,init_m,e251b20ea2e0819ecb8c9a78,96,512,1,8,1,MISC
627,-1,init_m,95ae29d45198011659d71351,96,512,1,8,1,MISC
628,-1,init_m,f504353e74e59fffdc668d31,96,512,1,8,1,MISC
629,-1,init_m,091874591c93b7fa72dc8a54,96,512,1,8,1,MISC
630,-1,init_m,285100ad166bdcef5bf9cab7,96,512,1,8,1,MISC
631,-1,init_m,10ca4b2a89c8b29a6accae43,96,512,1,8,1,MISC
632,-1,init_m,d1e7b9b2ead5146c9e81d4bd,96,512,1,8,1,MISC
633,-1,init_m,65df9f928f9895dbe851bcde,96,512,1,8,1,MISC
634,-1,init_m,47c9fd0e94326c4ae6744104,96,512,1,8,1,MISC
635,-1,init_m,e9597d2e155b7c23bf4b7d6c,96,512,1,8,1,MISC
636,-1,init_m,52ba39076dbf2fe249173983,96,512,1,8,1,MISC
637,-1,init_m,288b2b0649a411ee657b6b1c,96,512,1,8,1,MISC
638,-1,init_m,2682c3246f3a8f612ab6df4d,96,512,1,8,1,MISC
639,-1,init_m,c1db4deae769b25df5a0ccae,96,512,1,8,1,MISC
640,-1,init_m,e34a6b601d688805698e972e,96,512,1,8,1,MISC
641,-1,init_m,140c266557b6d74b857bedda,96,512,1,8,1,MISC
642,-1,init_m,23fadb2a32734936d5750c30,96,512,1,8,1,MISC
643,-1,init_m,5248e29b2b7f2b5f8b974608,96,512,1,8,1,MISC
644,-1,init_m,623629579b02bf993d4d503d,96,512,1,8,1,MISC
645,-1,init_m,a1a2a511b6bb7ea86cd11460,96,512,1,8,1,MISC
646,-1,init_m,4a18a005f26487929716e132,96,512,1,8,1,MISC
647,-1,init_m,33c1b3352937155d8b30906a,96,512,1,8,1,MISC
648,-1,init_m,fd3b839a7905aa88e6bc6ae5,96,512,1,8,1,MISC
649,-1,init_m,df036cc2f6ec587c15f0c317,96,512,1,8,1,MISC
650,-1,init_m,accfba78b9313084543b46b5,96,512,1,8,1,MISC
651,-1,init_m,7478efc939123410153ec7be,96,512,1,8,1,MISC
652,-1,init_m,859f2e40213375bd3c717e03,96,512,1,8,1,MISC
653,-1,init_m,fc8fdf72c40052381c65853a,96,512,1,8,1,MISC
654,-1,init_m,98b8bb491c96170d88f95a6c,96,512,1,8,1,MISC
655,-1,init_m,61d3a1a7610bdc98facbb6e3,96,512,1,8,1,MISC
656,-1,init_m,3b127c8abb4f26e57b34af81,96,512,1,8,1,MISC
657,-1,init_m,c4f727d34acbd367627942b8,96,512,1,8,1,MISC
658,-1,init_m,8c0a3b366aef8f623ad7be51,96,512,1,8,1,MISC
659,-1,init_m,1182c3e8ef0f3baa67434864,96,512,1,8,1,MISC
660,-1,init_m,330af596a5c0d344d34d8c21,96,512,1,8,1,MISC
661,-1,init_m,40abf2418246bccc580433bd,96,512,1,8,1,MISC
662,-1,init_m,91c8c202d797d341235ee765,96,512,1,8,1,MISC
663,-1,init_m,7b8f750998cd21082e0a1a4e,96,512,1,8,1,MISC
664,-1,init_m,278605b97df8ae91599bf53b,96,512,1,8,1,MISC
665,-1,init_m,ce5960cd160b2486069074fa,96,512,1,8,1,MISC
666,-1,init_m,9d2583e4db3eae548d6ca659,96,512,1,8,1,MISC
667,-1,init_m,f1206b8bebcc8a980ec181da,96,512,1,8,1,MISC
668,-1,init_m,04a09f3ca5390e64e6851e49,96,512,1,8,1,MISC
669,-1,init_m,95dd4e457bd5b15e593a160b,96,512,1,8,1,MISC
670,-1,init_m,91d8a93438034d158479edf6,96,512,1,8,1,MISC
671,-1,init_m,6a09d19496a452bbfce8a842,96,512,1,8,1,MISC
672,-1,init_m,40fd6adce4fc460cb21f5224,96,512,1,8,1,MISC
673,-1,init_m,3c65febd83ace9de172590a4,96,512,1,8,1,MISC
674,-1,init_m,f73be08e1e36f6a0de75bf5b,96,512,1,8,1,MISC
675,-1,init_m,14c1d6a040a33046698786e1,96,512,1,8,1,MISC
676,-1,init_m,d73dbda0dd25f3b3ee3e1bba,96,512,1,8,1,MISC
677,-1,init_m,9d4ac9db89856d68d488b6b3,96,512,1,8,1,MISC
678,-1,init_m,a4b1b9899773e598651b52fa,96,512,1,8,1,MISC
679,-1,init_m,e9b51662ff37c06ff8ab971b,96,512,1,8,1,MISC
680,-1,init_m,2ab4c04b479710ac03d5cc22,96,512,1,8,1,MISC
681,-1,init_m,0c96ed69396cb2b7a4e62768,96,512,1,8,1,MISC
682,-1,init_m,bcbdc8d0153f492b26416fca,96,512,1,8,1,MISC
683,-1,init_m,34cfefa2143b23264f24a838,96,512,1,8,1,MISC
684,-1,init_m,1f3b7b0a93090bedd1b22bb5,96,512,1,8,1,MISC
685,-1,init_m,6d8e7f76a8bb61d1e5f302b2,96,512,1,8,1,MISC
686,-1,init_m,61ae41966c8cb4fc570a9669,96,512,1,8,1,MISC
687,-1,init_m,bab6b787a1fc188ef0eb603e,96,512,1,8,1,MISC
688,-1,init_m,a7b176fae0484361e5360f5f,96,512,1,8,1,MISC
689,-1,init_m,7eb408711a8ba74d5d12ed08,96,512,1,8,1,MISC
690,-1,init_m,21e0f14b15953f9ff9053f5a,96,512,1,8,1,MISC
691,-1,init_m,2ff6afe329c234627ed772a7,96,512,1,8,1,MISC
692,-1,init_m,d406510b58e7d8b17a088d50,96,512,1,8,1,MISC
693,-1,init_m,6ceff750507f08f5793a776e,96,512,1,8,1,MISC
694,-1,init_m,5236502e46b3fe5734587b68,96,512,1,8,1,MISC
695,-1,init_m,eb76b491ecf9d6a31a6c639d,96,512,1,8,1,MISC
696,-1,init_m,f2fa8733b13271d576371c29,96,512,1,8,1,MISC
697,-1,init_m,de9a385f0c29a795f51c921a,96,512,1,8,1,MISC
698,-1,init_m,c15005f3822c9456f7f591a7,96,512,1,8,1,MISC
699,-1,init_m,b49ee829fb6e3a4350a10abd,96,512,1,8,1,MISC
700,-1,init_m,69a64b80eb3fa71ed5110c6f,96,512,1,8,1,MISC
701,-1,init_m,b5301e172038562e28712e87,96,512,1,8,1,MISC
702,-1,init_m,e8a48fd668719929eadcd51c,96,512,1,8,1,MISC
703,-1,init_m,f58182b80bd3f3f4e030790a,96,512,1,8,1,MISC
704,-1,init_m,905f98d511a6d16771b596d7,96,512,1,8,1,MISC
705,-1,init_m,83d838761c4c3650cae40240,96,512,1,8,1,MISC
706,-1,init_m,353703147ef33b93f4eea23c,96,512,1,8,1,MISC
707,-1,init_m,4f4065b8553a0bd900f133db,96,512,1,8,1,MISC
708,-1,init_m,e1731b5b35e6841d55dafefb,96,512,1,8,1,MISC
709,-1,init_m,77f39c4b5c76a329b6835e6b,96,512,1,8,1,MISC
710,-1,init_m,64b3598645efb5324e66172f,96,512,1,8,1,MISC
711,-1,init_m,ff1810dc3575a81fa5c6a1ee,96,512,1,8,1,MISC
